2024-08-27 14:22:32,654 DEBUG: Setting up MQTT
2024-08-27 14:22:32,654 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:49,826 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:49,926 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:50,026 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:50,127 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:50,227 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:50,329 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:50,429 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:50,529 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:50,630 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:50,730 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:50,831 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:50,931 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:51,031 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:51,132 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:51,232 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:51,332 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:51,433 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:51,533 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:51,633 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:51,734 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:51,834 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:51,935 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:52,035 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:52,136 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:52,237 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:52,338 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:52,439 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:52,540 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:52,640 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:52,741 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:52,841 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:52,942 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:53,042 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:53,143 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:53,244 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:53,344 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:53,444 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:53,544 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:53,645 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:53,745 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:53,845 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:53,946 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:54,046 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:54,147 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:54,247 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:54,349 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:54,450 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:54,550 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:54,651 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:54,752 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:54,853 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:54,953 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:55,054 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:55,155 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:55,256 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:55,356 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:55,456 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:55,557 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:55,658 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:55,759 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:55,860 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:55,961 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:56,061 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:56,161 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:56,262 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:56,363 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:56,464 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:56,564 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:56,665 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:56,766 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:56,867 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:56,968 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:57,068 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:57,169 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:57,270 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:57,371 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:57,471 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:57,572 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:57,673 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:57,774 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:57,874 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:57,975 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:58,075 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:58,176 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:58,276 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:58,377 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:58,477 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:58,578 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:58,679 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:58,780 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:58,881 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:58,981 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:59,081 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:59,182 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:59,283 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:59,384 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:59,485 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:59,585 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:59,686 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:59,787 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:59,887 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:26:59,988 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:00,089 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:00,189 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:00,290 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:00,391 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:00,492 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:00,593 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:00,694 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:00,794 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:00,895 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:00,996 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:01,096 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:01,197 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:01,298 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:01,399 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:01,499 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:01,600 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:01,701 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:01,801 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:01,901 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:02,002 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:02,103 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:02,203 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:02,304 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:02,405 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:02,505 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:02,606 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:02,707 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:02,807 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:02,908 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:03,008 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:03,109 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:03,209 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:03,310 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:03,411 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:03,511 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:03,612 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:03,713 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:03,813 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:03,914 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:04,014 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:04,115 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:04,216 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:04,316 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:04,417 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:04,518 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:04,618 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:04,719 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:04,820 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:04,920 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:05,021 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:05,121 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:05,221 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:05,322 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:05,423 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:05,524 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:05,625 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:05,726 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:05,826 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:05,927 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:06,027 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:06,128 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:06,229 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:06,329 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:06,430 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:06,530 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:06,631 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:06,732 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:06,832 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:06,933 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:07,034 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:07,135 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:07,236 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:07,337 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:07,437 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:07,538 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:07,638 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:07,740 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:07,841 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:07,941 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:08,042 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:08,142 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:08,243 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:08,344 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:08,445 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:08,545 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:08,646 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:08,746 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:08,847 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:08,948 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:09,048 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:09,149 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:09,249 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:09,350 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:09,450 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:09,552 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:09,653 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:09,753 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:09,854 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:09,954 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:10,055 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:10,156 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:10,257 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:10,358 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:10,459 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:10,559 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:10,660 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:10,760 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:10,861 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:10,961 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:11,062 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:11,163 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:11,264 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:11,365 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:11,465 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:11,567 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:27:11,668 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
